School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Total New Teachers With 1 3 Years Experience,Percent Of Teachers With 1 3 Years Experience,Total New Teachers With Less Than 1 Year Experience,Percent Of Teachers With Less Than 1 Year Experience
20232024,093,OLDHAM,465,Oldham County,,All Schools,465000,,,OVEC,906,,720,128,17.80,54,7.50
20232024,093,OLDHAM,465,Oldham County,005,Camden Station Elementary School,465005,093465005,210453001597,OVEC,906,A1,24,3,12.50,1,4.20
20232024,093,OLDHAM,465,Oldham County,007,Buckner Elementary School,465007,093465007,210453001817,OVEC,906,A1,29,6,20.70,2,6.90
20232024,093,OLDHAM,465,Oldham County,010,Centerfield Elementary School,465010,093465010,210453001121,OVEC,906,A1,25,6,24.00,3,12.00
20232024,093,OLDHAM,465,Oldham County,012,North Oldham High School,465012,093465012,210453001953,OVEC,906,A1,65,6,9.20,3,4.60
20232024,093,OLDHAM,465,Oldham County,013,Kenwood Station Elementary School,465013,093465013,210453002007,OVEC,906,A1,31,6,19.40,0,0.00
20232024,093,OLDHAM,465,Oldham County,014,Harmony Elementary School,465014,093465014,210453002008,OVEC,906,A1,28,9,32.10,3,10.70
20232024,093,OLDHAM,465,Oldham County,015,East Oldham Middle School,465015,093465015,210453002009,OVEC,906,A1,42,8,19.00,6,14.30
20232024,093,OLDHAM,465,Oldham County,020,Crestwood Elementary School,465020,093465020,210453001122,OVEC,906,A1,27,9,33.30,2,7.40
20232024,093,OLDHAM,465,Oldham County,025,Goshen At Hillcrest Elementary School,465025,093465025,210453001432,OVEC,906,A1,32,3,9.40,1,3.10
20232024,093,OLDHAM,465,Oldham County,028,Locust Grove Elementary School,465028,093465028,210453002196,OVEC,906,A1,28,2,7.10,4,14.30
20232024,093,OLDHAM,465,Oldham County,030,LaGrange Elementary School,465030,093465030,210453001123,OVEC,906,A1,24,4,16.70,0,0.00
20232024,093,OLDHAM,465,Oldham County,060,Oldham County High School,465060,093465060,210453001125,OVEC,906,A1,101,18,17.80,11,10.90
20232024,093,OLDHAM,465,Oldham County,070,Oldham County Middle School,465070,093465070,210453001126,OVEC,906,A1,51,11,21.60,9,17.60
20232024,093,OLDHAM,465,Oldham County,080,Buckner Alternative High School,465080,093465080,210453000735,OVEC,906,A5,17,2,11.80,0,0.00
20232024,093,OLDHAM,465,Oldham County,090,South Oldham Middle School,465090,093465090,210453001433,OVEC,906,A1,46,10,21.70,1,2.20
20232024,093,OLDHAM,465,Oldham County,095,South Oldham High School,465095,093465095,210453001620,OVEC,906,A1,80,13,16.30,2,2.50
20232024,093,OLDHAM,465,Oldham County,100,Oldham County Preschool,465100,093465100,210453000736,OVEC,906,A4,8,1,12.50,0,0.00
20232024,093,OLDHAM,465,Oldham County,105,Creative and Performing Arts,465105,093465105,210453002503,OVEC,906,A2,1,1,100.00,0,0.00
20232024,093,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,093465350,210453001552,OVEC,906,A1,44,8,18.20,5,11.40
20232024,093,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,093465905,210453001818,OVEC,906,A2,17,2,11.80,1,5.90
20232024,094,OWEN,471,Owen County,,All Schools,471000,,,OVEC,906,,86,24,27.90,4,4.70
20232024,094,OWEN,471,Owen County,075,Owen County Elementary/Primary School,471075,094471075,210456001127,OVEC,906,A1,29,10,34.50,0,0.00
20232024,094,OWEN,471,Owen County,078,Maurice Bowling Middle School,471078,094471078,210456001539,OVEC,906,A1,30,6,20.00,1,3.30
20232024,094,OWEN,471,Owen County,080,Owen County High School,471080,094471080,210456001128,OVEC,906,A1,27,8,29.60,3,11.10
20232024,030,DAVIESS,472,Owensboro Independent,,All Schools,472000,,,GRREC,902,,409,75,18.30,16,3.90
20232024,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,030472010,210459001129,GRREC,902,A1,31,9,29.00,1,3.20
20232024,030,DAVIESS,472,Owensboro Independent,015,Emerson Academy,472015,030472015,210459002011,GRREC,902,A5,11,2,18.20,1,9.10
20232024,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,030472030,210459001130,GRREC,902,A1,36,4,11.10,0,0.00
20232024,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,030472060,210459001132,GRREC,902,A1,31,6,19.40,1,3.20
20232024,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,030472100,210459001135,GRREC,902,A1,36,7,19.40,3,8.30
20232024,030,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,030472102,210459002304,GRREC,902,A1,33,7,21.20,3,9.10
20232024,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,030472108,210459002305,GRREC,902,A1,73,13,17.80,4,5.50
20232024,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,030472110,210459001136,GRREC,902,A1,88,16,18.20,3,3.40
20232024,030,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,030472116,210459002411,GRREC,902,A2,19,3,15.80,0,0.00
20232024,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,030472140,210459001139,GRREC,902,A1,38,5,13.20,0,0.00
20232024,030,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,030472180,210459001685,GRREC,902,A4,13,3,23.10,0,0.00
20232024,095,OWSLEY,475,Owsley County,,All Schools,475000,,,KVEC,904,,33,4,12.10,0,0.00
20232024,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,095475020,210462001142,KVEC,904,A1,14,2,14.30,0,0.00
20232024,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,095475080,210462001143,KVEC,904,A1,19,2,10.50,0,0.00
20232024,079,MCCRACKEN,476,Paducah Independent,,All Schools,476000,,,WKEC,908,,199,28,14.10,8,4.00
20232024,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,079476010,210465001144,WKEC,908,A1,43,9,20.90,4,9.30
20232024,079,MCCRACKEN,476,Paducah Independent,015,Paducah Head Start Preschool,476015,079476015,210465001571,WKEC,908,A4,12,2,16.70,1,8.30
20232024,079,MCCRACKEN,476,Paducah Independent,016,Choices Educational Center,476016,079476016,210465002364,WKEC,908,A5,4,0,0.00,0,0.00
20232024,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,079476020,210465001146,WKEC,908,A1,38,2,5.30,0,0.00
20232024,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,079476080,210465001150,WKEC,908,A1,17,4,23.50,1,5.90
20232024,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,079476150,210465001152,WKEC,908,A1,26,4,15.40,1,3.80
20232024,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,079476170,210465001154,WKEC,908,A1,59,7,11.90,1,1.70
20232024,058,JOHNSON,477,Paintsville Independent,,All Schools,477000,,,KEDC,903,,57,9,15.80,4,7.00
20232024,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,058477010,210468001155,KEDC,903,A1,27,6,22.20,1,3.70
20232024,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,058477020,210468001156,KEDC,903,A1,30,3,10.00,3,10.00
20232024,009,BOURBON,478,Paris Independent,,All Schools,478000,,,CKEC,901,,59,17,28.80,6,10.20
20232024,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,009478010,210471001157,CKEC,901,A1,17,6,35.30,1,5.90
20232024,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471001158,CKEC,901,A1,22,4,18.20,2,9.10
20232024,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471001159,CKEC,901,A1,17,5,29.40,3,17.60
20232024,009,BOURBON,478,Paris Independent,040,Paris Preschool Center,478040,009478040,210471002226,CKEC,901,A4,3,2,66.70,0,0.00
20232024,096,PENDLETON,481,Pendleton County,,All Schools,481000,,,NKCES,905,,135,27,20.00,9,6.70
20232024,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474001160,NKCES,905,A1,32,7,21.90,2,6.30
20232024,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474001646,NKCES,905,A1,26,5,19.20,1,3.80
20232024,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474001161,NKCES,905,A1,39,8,20.50,4,10.30
20232024,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474001163,NKCES,905,A1,38,7,18.40,2,5.30
20232024,097,PERRY,485,Perry County,,All Schools,485000,,,KVEC,904,,182,39,21.40,15,8.20
20232024,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477001166,KVEC,904,A1,21,5,23.80,2,9.50
20232024,097,PERRY,485,Perry County,140,Learning Academy,485140,097485140,210477002398,KVEC,904,A5,1,0,0.00,0,0.00
20232024,097,PERRY,485,Perry County,190,Perry County Alternative School,485190,097485190,210477002387,KVEC,904,A5,2,0,0.00,0,0.00
20232024,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477002354,KVEC,904,A1,30,7,23.30,0,0.00
20232024,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000755,KVEC,904,A1,47,8,17.00,8,17.00
20232024,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477001174,KVEC,904,A1,21,2,9.50,1,4.80
20232024,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477001175,KVEC,904,A1,12,3,25.00,1,8.30
20232024,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477001177,KVEC,904,A1,17,5,29.40,1,5.90
20232024,097,PERRY,485,Perry County,898,West Perry Elementary School,485898,097485898,210477002453,KVEC,904,A1,31,9,29.00,2,6.50
20232024,098,PIKE,491,Pike County,,All Schools,491000,,,KVEC,904,,472,75,15.90,30,6.40
20232024,098,PIKE,491,Pike County,010,Northpoint Academy,491010,098491010,210480002256,KVEC,904,A5,6,0,0.00,0,0.00
20232024,098,PIKE,491,Pike County,015,Pike County Day Treatment,491015,098491015,210480002444,KVEC,904,A6,4,0,0.00,0,0.00
20232024,098,PIKE,491,Pike County,020,Pike County Virtual Academy,491020,098491020,210480002532,KVEC,904,A8,2,0,0.00,0,0.00
20232024,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480001647,KVEC,904,A1,30,2,6.70,1,3.30
20232024,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,A1,28,3,10.70,3,10.70
20232024,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,KVEC,904,A1,12,1,8.30,1,8.30
20232024,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,KVEC,904,A1,26,1,3.80,0,0.00
20232024,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,KVEC,904,A1,32,2,6.30,2,6.30
20232024,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480002296,KVEC,904,A1,45,6,13.30,1,2.20
20232024,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,A1,30,3,10.00,2,6.70
20232024,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,A1,15,2,13.30,1,6.70
20232024,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,A1,34,10,29.40,2,5.90
20232024,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,A1,18,2,11.10,4,22.20
20232024,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,A1,31,10,32.30,2,6.50
20232024,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,A1,38,11,28.90,4,10.50
20232024,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,A1,9,2,22.20,1,11.10
20232024,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,A1,41,8,19.50,3,7.30
20232024,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,A1,18,3,16.70,0,0.00
20232024,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,A1,19,4,21.10,1,5.30
20232024,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,A1,34,5,14.70,2,5.90
20232024,098,PIKE,492,Pikeville Independent,,All Schools,492000,,,KVEC,904,,79,9,11.40,3,3.80
20232024,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,A1,36,5,13.90,2,5.60
20232024,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,A1,43,4,9.30,1,2.30
20232024,007,BELL,493,Pineville Independent,,All Schools,493000,,,SESC,907,,36,3,8.30,4,11.10
20232024,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,A1,36,3,8.30,4,11.10
20232024,099,POWELL,495,Powell County,,All Schools,495000,,,CKEC,901,,140,26,18.60,11,7.90
20232024,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489001217,CKEC,901,A1,17,3,17.60,1,5.90
20232024,099,POWELL,495,Powell County,012,Powell County Academy,495012,099495012,210489002360,CKEC,901,A5,3,0,0.00,0,0.00
20232024,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489001218,CKEC,901,A1,28,6,21.40,5,17.90
20232024,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489001219,CKEC,901,A1,23,6,26.10,2,8.70
20232024,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,A1,47,8,17.00,2,4.30
20232024,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,CKEC,901,A1,22,3,13.60,1,4.50
20232024,100,PULASKI,501,Pulaski County,,All Schools,501000,,,SESC,907,,462,72,15.60,24,5.20
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,SESC,907,A1,25,6,24.00,0,0.00
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,SESC,907,A6,4,1,25.00,0,0.00
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,SESC,907,A4,11,4,36.40,1,9.10
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,SESC,907,A1,20,6,30.00,2,10.00
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,SESC,907,A1,21,7,33.30,2,9.50
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,A1,74,8,10.80,3,4.10
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,SESC,907,A1,32,4,12.50,2,6.30
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,SESC,907,A1,42,11,26.20,2,4.80
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,SESC,907,A1,46,5,10.90,0,0.00
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,A1,74,7,9.50,5,6.80
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,SESC,907,A1,26,7,26.90,1,3.80
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,SESC,907,A1,25,3,12.00,4,16.00
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,SESC,907,A1,24,2,8.30,0,0.00
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,SESC,907,A1,38,1,2.60,2,5.30
20232024,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,,KEDC,903,,85,8,9.40,7,8.20
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,KEDC,903,A1,18,3,16.70,3,16.70
20232024,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498002015,KEDC,903,A6,2,0,0.00,0,0.00
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,A1,27,1,3.70,1,3.70
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,KEDC,903,A1,36,4,11.10,3,8.30
20232024,045,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,045502160,210498001465,KEDC,903,A6,2,0,0.00,0,0.00
20232024,101,ROBERTSON,505,Robertson County,,All Schools,505000,,,KEDC,903,,22,6,27.30,1,4.50
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,A1,22,6,27.30,1,4.50
20232024,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,,SESC,907,,193,24,12.40,21,10.90
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,SESC,907,A1,32,8,25.00,3,9.40
20232024,102,ROCKCASTLE,511,Rockcastle County,022,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,SESC,907,A5,3,0,0.00,0,0.00
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,SESC,907,A1,43,6,14.00,6,14.00
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,SESC,907,A1,46,5,10.90,4,8.70
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,SESC,907,A1,48,3,6.30,7,14.60
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,SESC,907,A1,21,2,9.50,1,4.80
20232024,103,ROWAN,515,Rowan County,,All Schools,515000,,,KEDC,903,,174,36,20.70,15,8.60
20232024,103,ROWAN,515,Rowan County,031,Edgewater Recovery Center,515031,103515031,21510002342,KEDC,903,A5,1,0,0.00,0,0.00
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,KEDC,903,A1,17,5,29.40,1,5.90
20232024,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,KEDC,903,A1,26,5,19.20,5,19.20
20232024,103,ROWAN,515,Rowan County,044,Rowan County Preschool Center,515044,103515044,210510002033,KEDC,903,A4,6,1,16.70,1,16.70
20232024,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,103515130,210510001258,KEDC,903,A6,1,0,0.00,0,0.00
20232024,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,103515132,210510002342,KEDC,903,A5,1,0,0.00,0,0.00
20232024,103,ROWAN,515,Rowan County,133,Bluegrass Discovery Academy Middle,515133,103515133,210510002336,KEDC,903,A5,1,1,100.00,0,0.00
20232024,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,KEDC,903,A1,47,6,12.80,1,2.10
20232024,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,KEDC,903,A1,14,4,28.60,0,0.00
20232024,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,KEDC,903,A1,35,9,25.70,3,8.60
20232024,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,KEDC,903,A1,25,5,20.00,4,16.00
20232024,104,RUSSELL,521,Russell County,,All Schools,521000,,,GRREC,902,,184,23,12.50,9,4.90
20232024,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,GRREC,902,A1,29,6,20.70,1,3.40
20232024,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,GRREC,902,A1,39,6,15.40,1,2.60
20232024,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,GRREC,902,A1,53,3,5.70,1,1.90
20232024,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,GRREC,902,A1,25,6,24.00,1,4.00
20232024,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,A1,38,2,5.30,5,13.20
20232024,045,GREENUP,522,Russell Independent,,All Schools,522000,,,KEDC,903,,133,13,9.80,5,3.80
20232024,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,KEDC,903,A1,27,3,11.10,2,7.40
20232024,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,KEDC,903,A1,27,2,7.40,1,3.70
20232024,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,KEDC,903,A1,40,1,2.50,1,2.50
20232024,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,KEDC,903,A1,36,7,19.40,1,2.80
20232024,045,GREENUP,522,Russell Independent,070,Russell Independent Alternative School,522070,045522070,210513002514,KEDC,903,A5,3,0,0.00,0,0.00
20232024,071,LOGAN,523,Russellville Independent,,All Schools,523000,,,GRREC,902,,73,17,23.30,14,19.20
20232024,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,GRREC,902,A1,28,8,28.60,6,21.40
20232024,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,GRREC,902,A1,27,5,18.50,3,11.10
20232024,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,GRREC,902,A1,18,4,22.20,5,27.80
20232024,100,PULASKI,524,Science Hill Independent,,All Schools,524000,,,SESC,907,,32,7,21.90,0,0.00
20232024,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,A1,32,7,21.90,0,0.00
20232024,105,SCOTT,525,Scott County,,All Schools,525000,,,CKEC,901,,599,118,19.70,50,8.30
20232024,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,CKEC,901,A5,11,2,18.20,0,0.00
20232024,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,A1,24,6,25.00,0,0.00
20232024,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,A1,27,6,22.20,2,7.40
20232024,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,A1,39,7,17.90,1,2.60
20232024,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,A1,31,8,25.80,3,9.70
20232024,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,CKEC,901,A1,22,8,36.40,1,4.50
20232024,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,A1,40,10,25.00,6,15.00
20232024,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,CKEC,901,A4,13,1,7.70,1,7.70
20232024,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,CKEC,901,A1,105,19,18.10,11,10.50
20232024,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,CKEC,901,A1,30,2,6.70,2,6.70
20232024,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,CKEC,901,A1,26,2,7.70,1,3.80
20232024,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,CKEC,901,A1,84,19,22.60,8,9.50
20232024,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,CKEC,901,A2,19,4,21.10,0,0.00
20232024,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,A1,24,4,16.70,2,8.30
20232024,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,CKEC,901,A1,44,8,18.20,4,9.10
20232024,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,CKEC,901,A1,28,3,10.70,7,25.00
20232024,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,CKEC,901,A1,32,9,28.10,1,3.10
20232024,106,SHELBY,531,Shelby County,,All Schools,531000,,,OVEC,906,,411,63,15.30,39,9.50
20232024,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,OVEC,906,A1,29,4,13.80,2,6.90
20232024,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,OVEC,906,A1,24,5,20.80,1,4.20
20232024,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,OVEC,906,A1,68,12,17.60,5,7.40
20232024,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,A1,48,7,14.60,3,6.30
20232024,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,OVEC,906,A1,27,4,14.80,6,22.20
20232024,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,OVEC,906,A1,32,7,21.90,5,15.60
20232024,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,OVEC,906,A1,55,8,14.50,4,7.30
20232024,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,OVEC,906,A1,25,1,4.00,1,4.00
20232024,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,OVEC,906,A1,31,4,12.90,2,6.50
20232024,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,OVEC,906,A1,26,2,7.70,7,26.90
20232024,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,OVEC,906,A1,33,6,18.20,1,3.00
20232024,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,106531160,210532001689,OVEC,906,A4,7,1,14.30,2,28.60
20232024,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,106531170,210532001690,OVEC,906,A6,6,2,33.30,0,0.00
20232024,107,SIMPSON,535,Simpson County,,All Schools,535000,,,GRREC,902,,193,34,17.60,9,4.70
20232024,107,SIMPSON,535,Simpson County,007,Franklin-Simpson High School West Campus,535007,107535007,210540001652,GRREC,902,A5,12,1,8.30,0,0.00
20232024,107,SIMPSON,535,Simpson County,020,Franklin Elementary School,535020,107535020,210540001299,GRREC,902,A1,18,3,16.70,1,5.60
20232024,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,GRREC,902,A1,39,7,17.90,2,5.10
20232024,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,GRREC,902,A1,62,8,12.90,5,8.10
20232024,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,GRREC,902,A1,27,8,29.60,1,3.70
20232024,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,GRREC,902,A1,35,7,20.00,0,0.00
20232024,100,PULASKI,536,Somerset Independent,,All Schools,536000,,,SESC,907,,109,15,13.80,4,3.70
20232024,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,SESC,907,A1,37,6,16.20,2,5.40
20232024,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,SESC,907,A1,42,3,7.10,0,0.00
